,UNIQUE_CARRIER_NAME,DATE,TOP1_DEST,TOP_1_DEST_FQ
693,GoJet Airlines LLC d/b/a United Express,2017-10-01,"Detroit, MI",0.1687116564417178
694,GoJet Airlines LLC d/b/a United Express,2017-11-01,"Detroit, MI",0.15803814713896458
695,GoJet Airlines LLC d/b/a United Express,2017-12-01,"Detroit, MI",0.1791907514450867
696,GoJet Airlines LLC d/b/a United Express,2018-01-01,"Detroit, MI",0.18157894736842106
697,GoJet Airlines LLC d/b/a United Express,2018-02-01,"Detroit, MI",0.18032786885245902
698,GoJet Airlines LLC d/b/a United Express,2018-03-01,"Detroit, MI",0.1671309192200557
699,GoJet Airlines LLC d/b/a United Express,2018-04-01,"Detroit, MI",0.1620795107033639
700,GoJet Airlines LLC d/b/a United Express,2018-05-01,"Detroit, MI",0.15172413793103448
701,GoJet Airlines LLC d/b/a United Express,2018-06-01,"Detroit, MI",0.145985401459854
702,GoJet Airlines LLC d/b/a United Express,2018-07-01,"Detroit, MI",0.17933130699088146
703,GoJet Airlines LLC d/b/a United Express,2018-08-01,"Detroit, MI",0.17473118279569894
704,GoJet Airlines LLC d/b/a United Express,2018-09-01,"Detroit, MI",0.21498371335504887
705,GoJet Airlines LLC d/b/a United Express,2018-10-01,"Detroit, MI",0.18566775244299674
706,GoJet Airlines LLC d/b/a United Express,2018-11-01,"Detroit, MI",0.1839080459770115
707,GoJet Airlines LLC d/b/a United Express,2018-12-01,"Detroit, MI",0.16290726817042606
708,GoJet Airlines LLC d/b/a United Express,2019-01-01,"Detroit, MI",0.1643835616438356
709,GoJet Airlines LLC d/b/a United Express,2019-02-01,"Detroit, MI",0.1724137931034483
710,GoJet Airlines LLC d/b/a United Express,2019-03-01,"Detroit, MI",0.1712707182320442
711,GoJet Airlines LLC d/b/a United Express,2019-04-01,"Detroit, MI",0.18309859154929578
712,GoJet Airlines LLC d/b/a United Express,2019-05-01,"Detroit, MI",0.13108614232209737
713,GoJet Airlines LLC d/b/a United Express,2019-06-01,"Denver, CO",0.12885154061624648
714,GoJet Airlines LLC d/b/a United Express,2019-07-01,"Detroit, MI",0.13157894736842105
715,GoJet Airlines LLC d/b/a United Express,2019-08-01,"Chicago, IL",0.13975155279503104
716,GoJet Airlines LLC d/b/a United Express,2019-09-01,"Detroit, MI",0.13983050847457626
717,GoJet Airlines LLC d/b/a United Express,2019-10-01,"Chicago, IL",0.21428571428571427
718,GoJet Airlines LLC d/b/a United Express,2019-11-01,"Chicago, IL",0.18050541516245489
719,GoJet Airlines LLC d/b/a United Express,2019-12-01,"Chicago, IL",0.21246458923512748
720,Grant Aviation,2014-01-01,"Bethel, AK",0.1348314606741573
721,Grant Aviation,2014-02-01,"Bethel, AK",0.15331010452961671
722,Grant Aviation,2014-03-01,"Bethel, AK",0.14057507987220447
723,Grant Aviation,2014-04-01,"Bethel, AK",0.15240641711229946
724,Grant Aviation,2014-05-01,"Bethel, AK",0.14600550964187328
725,Grant Aviation,2014-06-01,"Bethel, AK",0.14794520547945206
726,Grant Aviation,2014-07-01,"Bethel, AK",0.12876712328767123
727,Grant Aviation,2014-08-01,"Bethel, AK",0.15384615384615385
728,Grant Aviation,2014-09-01,"Bethel, AK",0.14953271028037382
729,Grant Aviation,2014-10-01,"Bethel, AK",0.17096774193548386
730,Grant Aviation,2014-11-01,"Bethel, AK",0.2113564668769716
731,Grant Aviation,2014-12-01,"Bethel, AK",0.17994100294985252
732,Grant Aviation,2015-01-01,"Bethel, AK",0.15946843853820597
733,Grant Aviation,2015-02-01,"Bethel, AK",0.15
734,Grant Aviation,2015-03-01,"Bethel, AK",0.1694915254237288
735,Grant Aviation,2015-04-01,"Bethel, AK",0.16863905325443787
736,Grant Aviation,2015-05-01,"Bethel, AK",0.16
737,Grant Aviation,2015-06-01,"Bethel, AK",0.1532258064516129
738,Grant Aviation,2015-07-01,"Bethel, AK",0.15342465753424658
739,Grant Aviation,2015-08-01,"Bethel, AK",0.1546134663341646
740,Grant Aviation,2015-09-01,"Bethel, AK",0.1686182669789227
741,Grant Aviation,2015-10-01,"Bethel, AK",0.18220338983050846
742,Grant Aviation,2015-11-01,"Bethel, AK",0.17155756207674944
743,Grant Aviation,2015-12-01,"Bethel, AK",0.15193370165745856
744,Grant Aviation,2016-01-01,"Bethel, AK",0.15844155844155844
745,Grant Aviation,2016-02-01,"Bethel, AK",0.12533333333333332
746,Grant Aviation,2016-03-01,"Bethel, AK",0.1484848484848485
747,Grant Aviation,2016-04-01,"Bethel, AK",0.1506849315068493
748,Grant Aviation,2016-05-01,"Bethel, AK",0.1246376811594203
749,Grant Aviation,2016-06-01,"Bethel, AK",0.1267605633802817
750,Grant Aviation,2016-07-01,"Bethel, AK",0.12857142857142856
751,Grant Aviation,2016-08-01,"Bethel, AK",0.16137566137566137
752,Grant Aviation,2016-09-01,"Bethel, AK",0.17119565217391305
753,Grant Aviation,2016-10-01,"Bethel, AK",0.16666666666666666
754,Grant Aviation,2016-11-01,"Bethel, AK",0.15363881401617252
755,Grant Aviation,2016-12-01,"Bethel, AK",0.16774193548387098
756,Grant Aviation,2017-01-01,"Bethel, AK",0.16943521594684385
757,Grant Aviation,2017-02-01,"Bethel, AK",0.18122977346278318
758,Grant Aviation,2017-03-01,"Bethel, AK",0.1554959785522788
759,Grant Aviation,2017-04-01,"Bethel, AK",0.17037037037037037
760,Grant Aviation,2017-05-01,"Bethel, AK",0.17468354430379746
761,Grant Aviation,2017-06-01,"Bethel, AK",0.17086834733893558
762,Grant Aviation,2017-07-01,"Bethel, AK",0.15987460815047022
763,Grant Aviation,2017-08-01,"Bethel, AK",0.18154761904761904
764,Grant Aviation,2017-09-01,"Bethel, AK",0.16314199395770393
765,Grant Aviation,2017-10-01,"Bethel, AK",0.16307692307692306
766,Grant Aviation,2017-11-01,"Bethel, AK",0.18125
767,Grant Aviation,2017-12-01,"Bethel, AK",0.17786561264822134
768,Grant Aviation,2018-01-01,"Bethel, AK",0.15753424657534246
769,Grant Aviation,2018-02-01,"Bethel, AK",0.17320261437908496
770,Grant Aviation,2018-03-01,"Bethel, AK",0.15946843853820597
771,Grant Aviation,2018-04-01,"Bethel, AK",0.15
772,Grant Aviation,2018-05-01,"Bethel, AK",0.16477272727272727
773,Grant Aviation,2018-06-01,"Bethel, AK",0.17094017094017094
774,Grant Aviation,2018-07-01,"Bethel, AK",0.18429003021148035
775,Grant Aviation,2018-08-01,"Bethel, AK",0.19365079365079366
776,Grant Aviation,2018-09-01,"Bethel, AK",0.19602272727272727
777,Grant Aviation,2018-10-01,"Bethel, AK",0.19786096256684493
778,Grant Aviation,2018-11-01,"Bethel, AK",0.21727019498607242
779,Grant Aviation,2018-12-01,"Bethel, AK",0.19375
780,Grant Aviation,2019-01-01,"Bethel, AK",0.2018348623853211
781,Grant Aviation,2019-02-01,"Bethel, AK",0.19202898550724637
782,Grant Aviation,2019-03-01,"Bethel, AK",0.18787878787878787
783,Grant Aviation,2019-04-01,"Bethel, AK",0.19592875318066158
784,Grant Aviation,2019-05-01,"Bethel, AK",0.1782178217821782
785,Grant Aviation,2019-06-01,"Bethel, AK",0.18867924528301888
786,Grant Aviation,2019-07-01,"Bethel, AK",0.1953125
787,Grant Aviation,2019-08-01,"Bethel, AK",0.19708029197080293
788,Grant Aviation,2019-09-01,"Bethel, AK",0.18863049095607234
789,Grant Aviation,2019-10-01,"Bethel, AK",0.19035532994923857
790,Grant Aviation,2019-11-01,"Bethel, AK",0.19642857142857142
791,Grant Aviation,2019-12-01,"Bethel, AK",0.16566265060240964
792,JetBlue Airways,2014-01-01,"New York, NY",0.17391304347826086
793,JetBlue Airways,2014-02-01,"New York, NY",0.17040358744394618
794,JetBlue Airways,2014-03-01,"New York, NY",0.17574257425742573
795,JetBlue Airways,2014-04-01,"New York, NY",0.17098445595854922
796,JetBlue Airways,2014-05-01,"New York, NY",0.17307692307692307
797,JetBlue Airways,2014-06-01,"New York, NY",0.1632183908045977
798,JetBlue Airways,2014-07-01,"New York, NY",0.17422434367541767
799,JetBlue Airways,2014-08-01,"New York, NY",0.17274939172749393
800,JetBlue Airways,2014-09-01,"New York, NY",0.14955357142857142
801,JetBlue Airways,2014-10-01,"New York, NY",0.15991471215351813
802,JetBlue Airways,2014-11-01,"New York, NY",0.16009280742459397
803,JetBlue Airways,2014-12-01,"New York, NY",0.1655011655011655
804,JetBlue Airways,2015-01-01,"New York, NY",0.16389548693586697
805,JetBlue Airways,2015-02-01,"New York, NY",0.17333333333333334
806,JetBlue Airways,2015-03-01,"New York, NY",0.15789473684210525
807,JetBlue Airways,2015-04-01,"New York, NY",0.16079295154185022
808,JetBlue Airways,2015-05-01,"New York, NY",0.1597222222222222
809,JetBlue Airways,2015-06-01,"New York, NY",0.15369649805447472
810,JetBlue Airways,2015-07-01,"New York, NY",0.17204301075268819
811,JetBlue Airways,2015-08-01,"New York, NY",0.16880341880341881
812,JetBlue Airways,2015-09-01,"New York, NY",0.1553398058252427
813,JetBlue Airways,2015-10-01,"New York, NY",0.158203125
814,JetBlue Airways,2015-11-01,"New York, NY",0.15466101694915255
815,JetBlue Airways,2015-12-01,"New York, NY",0.15384615384615385
816,JetBlue Airways,2016-01-01,"New York, NY",0.1522633744855967
817,JetBlue Airways,2016-02-01,"New York, NY",0.15551181102362205
818,JetBlue Airways,2016-03-01,"New York, NY",0.16176470588235295
819,JetBlue Airways,2016-04-01,"New York, NY",0.1652542372881356
820,JetBlue Airways,2016-05-01,"New York, NY",0.1511627906976744
821,JetBlue Airways,2016-06-01,"New York, NY",0.16856060606060605
822,JetBlue Airways,2016-07-01,"New York, NY",0.15630885122410546
823,JetBlue Airways,2016-08-01,"New York, NY",0.1693227091633466
824,JetBlue Airways,2016-09-01,"New York, NY",0.14656771799628943
825,JetBlue Airways,2016-10-01,"New York, NY",0.15636363636363637
826,JetBlue Airways,2016-11-01,"New York, NY",0.16195856873822975
827,JetBlue Airways,2016-12-01,"New York, NY",0.14695340501792115
828,JetBlue Airways,2017-01-01,"New York, NY",0.13261648745519714
829,JetBlue Airways,2017-02-01,"New York, NY",0.15591397849462366
830,JetBlue Airways,2017-03-01,"New York, NY",0.17148362235067438
831,JetBlue Airways,2017-04-01,"New York, NY",0.16356107660455488
832,JetBlue Airways,2017-05-01,"New York, NY",0.16431095406360424
833,JetBlue Airways,2017-06-01,"New York, NY",0.17153284671532848
834,JetBlue Airways,2017-07-01,"New York, NY",0.15669014084507044
835,JetBlue Airways,2017-08-01,"New York, NY",0.16068052930056712
836,JetBlue Airways,2017-09-01,"New York, NY",0.14980544747081712
837,JetBlue Airways,2017-10-01,"New York, NY",0.1519230769230769
838,JetBlue Airways,2017-11-01,"New York, NY",0.15139442231075698
839,JetBlue Airways,2017-12-01,"New York, NY",0.15630885122410546
840,JetBlue Airways,2018-01-01,"New York, NY",0.1614678899082569
841,JetBlue Airways,2018-02-01,"New York, NY",0.14232209737827714
842,JetBlue Airways,2018-03-01,"New York, NY",0.15913200723327306
843,JetBlue Airways,2018-04-01,"New York, NY",0.15853658536585366
844,JetBlue Airways,2018-05-01,"New York, NY",0.14950166112956811
845,JetBlue Airways,2018-06-01,"New York, NY",0.15859766277128548
846,JetBlue Airways,2018-07-01,"New York, NY",0.1451048951048951
847,JetBlue Airways,2018-08-01,"New York, NY",0.15257048092868988
848,JetBlue Airways,2018-09-01,"New York, NY",0.15539305301645337
849,JetBlue Airways,2018-10-01,"New York, NY",0.15292096219931273
850,JetBlue Airways,2018-11-01,"New York, NY",0.15761821366024517
851,JetBlue Airways,2018-12-01,"New York, NY",0.15316901408450703
852,JetBlue Airways,2019-01-01,"New York, NY",0.151618398637138
853,JetBlue Airways,2019-02-01,"New York, NY",0.14762741652021089
854,JetBlue Airways,2019-03-01,"Boston, MA",0.15157116451016636
855,JetBlue Airways,2019-04-01,"New York, NY",0.16431095406360424
856,JetBlue Airways,2019-05-01,"New York, NY",0.14652014652014653
857,JetBlue Airways,2019-06-01,"New York, NY",0.15698587127158556
